instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
101,14.7648230602334,0.0061226123943924,0.037195267193987025,0.02612947045731046
102,14.422205101855956,0.0061492808163166,0.037401594011948945,0.02626460388091996
103,14.422205101855956,0.0061558890156447,0.037398982317109475,0.025485656733562703
104,14.422205101855956,0.0062357271090149,0.03749120706162813,0.024945684542715313
105,14.7648230602334,0.0062580872327089,0.037979028475256964,0.023900410008302
106,14.866068747318506,0.0062849461100995,0.03911192052268051,0.023344745144698125
107,14.7648230602334,0.0061804433353245,0.04010386947036765,0.022710231877174355
108,14.422205101855956,0.0061359270475804,0.04136919725089717,0.023995398873662154
109,14.422205101855956,0.0061851418577134,0.04094928130395104,0.023824789036901356
110,14.422205101855956,0.0061744209378957,0.040425643750050956,0.02360863299895332
111,14.422205101855956,0.0060995458625257,0.040583691004549644,0.02362383947592273
112,14.422205101855956,0.0062179462984204,0.04013573965181636,0.023300542430631004
113,14.866068747318506,0.0063169081695377,0.04004977837179102,0.023254340360965745
114,15.0,0.0063629751093685,0.04005048810782947,0.023108437064419715
115,15.556349186104043,0.0064461957663297,0.0403185855166159,0.024400519122159344
116,15.556349186104043,0.0066092233173549,0.04001855352808017,0.022351700632737014
117,15.264337522473747,0.0066474839113652,0.039733257283375706,0.020895748623062694
118,15.264337522473747,0.0069819055497646,0.03935895362723876,0.019918232117922412
119,15.556349186104043,0.007528998889029,0.03823109771941132,0.016266306404649617
120,15.556349186104043,0.0077040987089276,0.03776473531287758,0.014754425578821737
121,15.0,0.0077728284522891,0.037661878616484804,0.014626051222930982
122,15.556349186104043,0.0080901347100734,0.03803040222719731,0.013814042631009599
123,15.556349186104043,0.0081936912611126,0.03870365033089454,0.014936585307984909
124,14.212670403551895,0.0082192914560437,0.03891362743842991,0.015110534759546402
125,13.601470508735444,0.008112758398056,0.03980124225780993,0.017224135436001962
126,13.45362404707371,0.0078510753810405,0.040271996118782516,0.017533072353119357
127,17.69180601295413,0.0076713263988494,0.04048242004344907,0.018221556725794823
128,17.69180601295413,0.0075372899882495,0.04066608322354009,0.01833020055121046
129,16.97056274847714,0.0075702769681811,0.04017355430515411,0.01844770362257293
130,17.69180601295413,0.0075526158325374,0.039867146506167093,0.018811932966960033
131,17.804493814764857,0.0077369771897792,0.03986294525579069,0.0200499812975928
132,17.804493814764857,0.0076682986691594,0.04017241087343697,0.021480700088395466
133,17.69180601295413,0.0071291388012468,0.04034797570203483,0.022183681721463913
134,17.69180601295413,0.0068454118445515,0.04048455261240803,0.023458915783085278
135,17.69180601295413,0.006970414891839,0.04096429698047708,0.02269313695440822
136,17.69180601295413,0.0068087186664342,0.04189385758054492,0.021170069791675777
137,18.384776310850235,0.0067316447384655,0.041320220872694005,0.020438141821884904
138,18.384776310850235,0.0070713167078793,0.039368168355140225,0.018229264546356688
139,17.804493814764857,0.007444079965353,0.03699697159264364,0.01694335056615727
140,18.384776310850235,0.0080976597964763,0.034507484849550796,0.015736442808511532
141,17.69180601295413,0.0081634577363729,0.03347532211370088,0.015243035053137562
142,16.97056274847714,0.0087753953412175,0.032738117825628826,0.01348069421045102
143,12.806248474865695,0.0090232165530323,0.032437910148294884,0.013731381960978404
144,13.45362404707371,0.0088854394853115,0.032595046747590194,0.014619690038856038
145,14.142135623730953,0.0080916369333863,0.032739807018063956,0.015445197082610487
146,13.45362404707371,0.0075902570970356,0.03294274499640896,0.016092564363063926
147,13.601470508735444,0.0070820152759552,0.03352271290186252,0.017331178496661846
148,13.601470508735444,0.0067768152803182,0.03357870176905565,0.017135804948309984
149,13.892443989449804,0.0065267155878245,0.033606008085366595,0.01816051852075378
150,14.142135623730953,0.0063853953033685,0.03377943055662113,0.019129435669302173
151,13.892443989449804,0.0062303971499204,0.03386269644821916,0.020149947044673697
152,14.212670403551895,0.006199930794537,0.03413253509151362,0.021079048697275216
153,14.212670403551895,0.0062282215803861,0.03434874829580595,0.021147906768044792
154,13.892443989449804,0.0063932323828339,0.03482389644091141,0.021506741251462624
155,13.892443989449804,0.0063917296938598,0.03625740034461759,0.02290312647405236
156,14.422205101855956,0.0065443594940006,0.036923815466307824,0.023292508741283222
157,14.422205101855956,0.0064731682650744,0.037285974552384166,0.023331995663191007
158,14.422205101855956,0.0064279292710125,0.03764425484160211,0.023689481995183743
159,14.7648230602334,0.0066851587034761,0.037733994911245,0.02364771208641309
160,14.7648230602334,0.00626808591187,0.03693458500915698,0.022378804336457447
161,15.0,0.0064557618461549,0.03668836839396419,0.022455464213792922
162,15.556349186104043,0.0064447009935975,0.03650057999538126,0.02200724455320399
163,15.556349186104043,0.0066600716672837,0.03653440391933466,0.02117304998842001
164,15.620499351813308,0.0065884161740541,0.03712601119729374,0.02120000870136079
165,16.278820596099706,0.0067259292118251,0.037209698884890556,0.021353659735281225
166,16.401219466856727,0.0068052494898438,0.03731595771753828,0.021079547388849595
167,16.401219466856727,0.0070659453049302,0.03804737066364819,0.021260136658393915
168,16.401219466856727,0.00771174300462,0.038101523385341375,0.020511252079771253
169,17.69180601295413,0.0076702497899532,0.03919650472685485,0.02015534592127823
170,12.083045973594572,0.007243086118251,0.04004856033741417,0.02065441815697982
171,11.6619037896906,0.0071644680574536,0.040734991275180946,0.023153780247759055
172,17.69180601295413,0.0069985622540116,0.04468755320377012,0.02313897945382954
173,17.69180601295413,0.006958314217627,0.0441770899043194,0.022700156161650175
174,17.69180601295413,0.0069395108148455,0.04426400471949476,0.022261227680157945
175,17.69180601295413,0.0067552961409091,0.0442744374153329,0.02289395282522381
176,17.69180601295413,0.0066366102546453,0.044114553904540624,0.023326940690549493
177,17.69180601295413,0.006702818442136,0.04176310799578786,0.02407100206901498
178,17.029386365926403,0.0065352404490113,0.03927047833180811,0.02467611697301739
179,17.029386365926403,0.0064523266628384,0.03730100752354086,0.024943176791805674
180,17.029386365926403,0.0064451708458364,0.03615008987262065,0.02479016027510527
181,16.401219466856727,0.0065199290402233,0.035659091027866525,0.023189621666517283
182,16.401219466856727,0.0065001482143998,0.03549711824706215,0.02244217865915925
183,16.64331697709324,0.0064385179430246,0.035184333998427124,0.02250659514390618
184,16.55294535724685,0.006368750706315,0.03518537417598815,0.0226253947652611
185,16.401219466856727,0.0063266730867326,0.03522429430006098,0.022493418623179686
186,16.1245154965971,0.0062816101126372,0.03542567596274164,0.024113284145232002
187,15.811388300841896,0.006247587967664,0.03571294698048018,0.025338468193371353
188,15.811388300841896,0.0061914338730275,0.03586176738689859,0.026476275603336857
189,15.620499351813308,0.0061057657003402,0.036232364333882515,0.027333536250260446
190,15.620499351813308,0.0060483049601316,0.03727038056729038,0.026965895728297537
191,15.620499351813308,0.0061405315063893,0.03847606178288498,0.027448697762151458
192,15.556349186104043,0.0062071084976196,0.03874541310550371,0.026452690723807768
193,15.811388300841896,0.006271094083786,0.03938197324050186,0.026292938792640518
194,16.1245154965971,0.0065640779212117,0.03952298505027638,0.025248204065641173
195,16.278820596099706,0.0066252066753804,0.03914290195723043,0.02493884845134834
196,16.1245154965971,0.0066662542521953,0.039062974404748554,0.025052370203399205
197,15.811388300841896,0.0067475731484591,0.03891640528415563,0.02538207968717772
198,16.1245154965971,0.0066902446560561,0.03864839554069765,0.025296441907857656
199,16.278820596099706,0.0065408363007009,0.03841569168820686,0.025469417780836456
200,16.278820596099706,0.0065680919215083,0.03817338273270195,0.02474979140966559
201,16.1245154965971,0.0066613093949854,0.03792847252979208,0.022711796970285327
202,16.278820596099706,0.0068191355094313,0.0380195419170641,0.022719725426579972
203,16.278820596099706,0.0070172548294067,0.03863830906726088,0.02337208536887497
204,15.811388300841896,0.0073744617402553,0.03919178949012404,0.02358616966948661
205,16.401219466856727,0.0076158777810633,0.03936410489818463,0.02405084188915959
206,17.029386365926403,0.0072374548763036,0.03968246703873723,0.02275355532676695
207,17.029386365926403,0.0072526102885603,0.040186861390639095,0.02329494440356984
208,17.4928556845359,0.0073780487291514,0.039624686378657,0.021568346836048993
209,18.384776310850235,0.007440545130521,0.03953632439702118,0.02348531161559158
