epoch,train_loss,train_dice_per_class,val_dice_per_class
15,0.3277648209917302,"[0.9910364151000977, 0.8668145537376404, 0.8255372643470764, 0.8950119018554688, 0.8508113622665405, 0.6155815720558167, 0.8315849900245667]","[0.9873290657997131, 0.7851341366767883, 0.6574121117591858, 0.8252071142196655, 0.7886826395988464, 0.4739184081554413, 0.660105288028717]"
16,0.31312030979565214,"[0.9923713803291321, 0.8608191013336182, 0.8237898349761963, 0.8858010768890381, 0.8387112021446228, 0.6673901081085205, 0.8642171025276184]","[0.9901419281959534, 0.7713527679443359, 0.66151362657547, 0.8217787146568298, 0.7894343137741089, 0.5554270148277283, 0.7380021810531616]"
17,0.31135803962848624,"[0.9911834001541138, 0.8573763966560364, 0.7944801449775696, 0.8905743956565857, 0.853451669216156, 0.6387424468994141, 0.8330432772636414]","[0.9870513081550598, 0.7546746730804443, 0.6321880221366882, 0.8193148970603943, 0.7987843155860901, 0.4931696057319641, 0.6636578440666199]"
18,0.30326017402872746,"[0.9930551648139954, 0.8707185983657837, 0.8447412848472595, 0.8918807506561279, 0.8832700252532959, 0.6858888864517212, 0.8584365844726562]","[0.9902321100234985, 0.7715780138969421, 0.6690623760223389, 0.824957013130188, 0.7820319533348083, 0.5407701134681702, 0.6985929608345032]"
19,0.303249722232624,"[0.993485689163208, 0.88852858543396, 0.829395055770874, 0.8803398609161377, 0.8877668380737305, 0.7135828733444214, 0.8309857249259949]","[0.9903045296669006, 0.7727565169334412, 0.6334705948829651, 0.7815505862236023, 0.7373334169387817, 0.5480877757072449, 0.6615012288093567]"
20,0.3034097721077958,"[0.9885910749435425, 0.8668833374977112, 0.8104530572891235, 0.7728790640830994, 0.7545099854469299, 0.5653167366981506, 0.8405246138572693]","[0.9869304299354553, 0.7669849395751953, 0.6403337717056274, 0.7663677930831909, 0.7524914145469666, 0.46558094024658203, 0.6990350484848022]"
21,0.33953596590733043,"[0.9920644760131836, 0.8867799043655396, 0.8420523405075073, 0.8976069688796997, 0.8708045482635498, 0.6346787214279175, 0.8579946756362915]","[0.9886541366577148, 0.7824938297271729, 0.6726924180984497, 0.8407413363456726, 0.7881844639778137, 0.5154564380645752, 0.7013566493988037]"
22,0.29512083013446966,"[0.9926732778549194, 0.8985221982002258, 0.8170475363731384, 0.9071729779243469, 0.8715294003486633, 0.6583130955696106, 0.8650537133216858]","[0.9893750548362732, 0.8022955656051636, 0.6571937203407288, 0.8395418524742126, 0.7713369727134705, 0.5115889310836792, 0.6757565140724182]"
23,0.28708556781009753,"[0.9933282136917114, 0.8979291915893555, 0.8481740951538086, 0.9014180302619934, 0.8896658420562744, 0.6837194561958313, 0.8724777698516846]","[0.9893273711204529, 0.8018180131912231, 0.6616975665092468, 0.8378256559371948, 0.8020451664924622, 0.5119892954826355, 0.6786649227142334]"
24,0.28244249568301805,"[0.9928917288780212, 0.8735387325286865, 0.8369144201278687, 0.8847242593765259, 0.8614665269851685, 0.6866734623908997, 0.859991192817688]","[0.9887338280677795, 0.7613152861595154, 0.6490381956100464, 0.8165754675865173, 0.8043714165687561, 0.491146981716156, 0.6900075674057007]"
25,0.28213728492965506,"[0.9929590225219727, 0.8764159679412842, 0.8235577940940857, 0.9003515243530273, 0.8681119680404663, 0.6784654855728149, 0.8759335875511169]","[0.989483118057251, 0.7816540002822876, 0.6363317966461182, 0.8345445990562439, 0.7978703379631042, 0.5147979855537415, 0.6881691813468933]"
26,0.2784725798636067,"[0.9935798645019531, 0.8850587010383606, 0.8501757383346558, 0.8994131088256836, 0.8557948470115662, 0.6996012926101685, 0.8844760060310364]","[0.9902123808860779, 0.7874680161476135, 0.6827431917190552, 0.8342219591140747, 0.7853834629058838, 0.5416003465652466, 0.6984185576438904]"
27,0.27594659006109046,"[0.9931917190551758, 0.9017337560653687, 0.8490933179855347, 0.9111312627792358, 0.8916147351264954, 0.6756514310836792, 0.870522141456604]","[0.9891039729118347, 0.8055087327957153, 0.6654294729232788, 0.8421618938446045, 0.7789126038551331, 0.48369595408439636, 0.6909615993499756]"
28,0.2730809571791668,"[0.9934145212173462, 0.8819042444229126, 0.8481323719024658, 0.9088290333747864, 0.8805970549583435, 0.6967021226882935, 0.8583987355232239]","[0.989439845085144, 0.7811229825019836, 0.671811044216156, 0.8393787145614624, 0.797380268573761, 0.5115740895271301, 0.6771413087844849]"
29,0.2691625311058395,"[0.9934682250022888, 0.8638301491737366, 0.8542203307151794, 0.8953208327293396, 0.8443263173103333, 0.701410710811615, 0.8759459257125854]","[0.9894882440567017, 0.7566296458244324, 0.6633737087249756, 0.8358501195907593, 0.7759353518486023, 0.5096890330314636, 0.679875373840332]"
30,0.2703229225411707,"[0.9936226606369019, 0.8894213438034058, 0.8629320859909058, 0.8961163759231567, 0.8722399473190308, 0.702404797077179, 0.8583762645721436]","[0.9893179535865784, 0.7924525141716003, 0.6869572401046753, 0.8250724673271179, 0.7986182570457458, 0.5113704800605774, 0.6749052405357361]"
