instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
93,9.848857801796104,0.0067703365348279,0.0337230187098571,0.0475666300138562,2
94,9.848857801796104,0.0065344679169356,0.033722281379321,0.0577217169547962,1
95,9.848857801796104,0.0064215590246021,0.0338294829731157,0.0608880721333029,0
96,9.848857801796104,0.0062661254778504,0.0334647129337624,0.0621121061645812,1
97,9.848857801796104,0.0062545049004256,0.0336483731395089,0.0585720019731456,2
98,9.433981132056603,0.0061748861335217,0.0340707928435166,0.0598943432238455,3
99,10.295630140987,0.0063224602490663,0.0345824394462552,0.0633129853630346,4
100,9.433981132056603,0.0061870771460235,0.0350553500597111,0.0628577082212564,5
101,10.0,0.0062357801944017,0.0356238140512,0.0617177732049834,5
102,10.63014581273465,0.0064737908542156,0.0356515107888067,0.0612121768433799,4
103,10.0,0.0068287728354334,0.0360097709422212,0.0494665695039963,3
104,9.433981132056603,0.0068841171450912,0.0371660361402526,0.0518852116488684,2
105,9.219544457292889,0.00682851113379,0.037750787193856,0.0534171595868447,1
106,8.94427190999916,0.0070175607688724,0.0368711219587735,0.0616726663988044,0
107,8.602325267042627,0.0072446437552571,0.0367783685066328,0.0601568643486047,1
108,8.602325267042627,0.0069822263903915,0.036623355802888,0.0607487199843602,2
109,9.219544457292889,0.0069994544610381,0.0368034611544978,0.06302227442177,3
110,9.219544457292889,0.0070579396560788,0.0366886314806877,0.0606710215552782,4
111,9.219544457292889,0.0069476515054702,0.0364117741963614,0.0589264480181107,5
112,9.848857801796104,0.0070742461830377,0.0365809550790726,0.0581162990744031,6
113,9.433981132056603,0.0073461909778416,0.035453225940246,0.0528708930412345,7
114,9.848857801796104,0.0073859598487615,0.0355149468903094,0.0527181948243126,8
115,9.848857801796104,0.0071179177612066,0.0352357050178188,0.0534856688439543,9
116,10.0,0.0071885525248944,0.0351856122728843,0.0566998041687466,10
117,9.848857801796104,0.0072971894405782,0.0342211818798313,0.0538607068489691,11
118,9.848857801796104,0.0075000519864261,0.0336922449939147,0.0522107122915592,12
119,10.295630140987,0.0075801778584718,0.0330872381172049,0.0533736618185442,13
120,10.295630140987,0.0070163952186703,0.0325866920149729,0.0500856541628934,12
121,10.295630140987,0.0072420467622578,0.0319053144319131,0.0465515345478376,11
122,10.63014581273465,0.0077081308700144,0.031463197660553,0.0435267019242758,10
123,11.6619037896906,0.0074532572180032,0.0319042492397289,0.0481090691385501,9
124,11.6619037896906,0.0077452445402741,0.0323722803930536,0.0518661598545261,8
125,11.31370849898476,0.007524212822318,0.0334861453347442,0.0543561476730588,7
126,11.31370849898476,0.007524789776653,0.0339703086897836,0.0543835335492026,6
127,11.31370849898476,0.0076984576880931,0.0340538730476217,0.0531910600372096,5
128,11.31370849898476,0.0082719661295413,0.0346418936434603,0.0527654827228891,4
129,11.180339887498947,0.0077626537531614,0.0347502784904945,0.0522357333437556,3
130,11.180339887498947,0.007468834053725,0.0348012169673492,0.052675157695831,2
131,11.180339887498947,0.0081540858373045,0.0353064984672341,0.0544431129711182,1
132,11.180339887498947,0.0080480948090553,0.0356245233111145,0.0557790655069031,0
133,11.180339887498947,0.0078558139503002,0.0356551846082843,0.0562307732572833,1
134,11.6619037896906,0.007625114172697,0.0357691769771211,0.0557617461157927,2
135,11.6619037896906,0.007650788873434,0.0366613273004428,0.0589570859673213,3
136,12.041594578792296,0.0076603628695011,0.0371217386812026,0.058282033716041,4
137,12.041594578792296,0.0076333391480147,0.0378552333644187,0.0601923870723461,5
138,12.041594578792296,0.0073498203419148,0.0380082014601751,0.061757250884534,6
139,12.041594578792296,0.0076003288850188,0.0374648748062043,0.062121641901692,7
140,12.041594578792296,0.0075102210976183,0.0375080480995208,0.060909138502423,6
141,12.041594578792296,0.0077769821509718,0.0380544369666079,0.0639209190999073,5
142,11.180339887498947,0.0078369546681642,0.0384993223223786,0.0633788771616137,4
143,11.180339887498947,0.0074310624040663,0.0392713259545598,0.0664123958346334,3
144,11.180339887498947,0.0077096498571336,0.0392459455261408,0.0654494941712331,2
145,11.6619037896906,0.0073381145484745,0.0394200730031965,0.0657645019622458,1
146,11.180339887498947,0.0070190131664276,0.0392308361939164,0.0666299134656572,0
147,11.31370849898476,0.0070071639493107,0.0389747631252717,0.0688138866570086,1
148,11.180339887498947,0.0065344534814357,0.0391519100724055,0.0663768174702973,2
149,11.40175425099138,0.0065077366307377,0.0389914406246414,0.065197822777225,3
150,11.31370849898476,0.006504904013127,0.0390829548397858,0.0648244829811278,4
151,10.63014581273465,0.0066138948313891,0.0397572210099632,0.0666662343513969,5
152,10.63014581273465,0.0065183578990399,0.0398081152225131,0.0658272548820506,4
