instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
448,7.211102550927978,0.0105762518942356,0.3273961940784634,0.259237209831867,0
450,7.810249675906654,0.0103316577151417,0.3252926180299061,0.2573128930824922,2
452,9.219544457292889,0.0103315524756908,0.3274861898903249,0.2618421417663409,4
454,9.219544457292889,0.0111440969631075,0.3249710811770165,0.2610594411314392,6
456,7.810249675906654,0.0109928203746676,0.3224778464019601,0.2740071946673947,8
458,7.0710678118654755,0.0115273371338844,0.3190240949632957,0.2729698317497864,10
460,7.810249675906654,0.0098670339211821,0.3193447401101416,0.2697936266943959,10
462,7.810249675906654,0.0097383987158536,0.3214790262039929,0.2577296332735821,8
464,7.810249675906654,0.0097836880013346,0.3260499354926212,0.2563996702310272,6
466,7.810249675906654,0.0096328966319561,0.3257272846543428,0.2521894103282792,4
468,7.810249675906654,0.0104970503598451,0.3293911079340334,0.2545561896330753,2
470,7.810249675906654,0.0101575637236237,0.3255614247898532,0.1511865038753835,0
472,8.48528137423857,0.0102244988083839,0.3246458750961192,0.2697327019051962,2
474,9.219544457292889,0.0097326599061489,0.3219550293781817,0.2748747019907819,4
476,8.06225774829855,0.00875458214432,0.3147103905149567,0.2647287376709257,6
478,7.0710678118654755,0.0091880466789007,0.3179098652252203,0.2412018645927159,8
480,7.211102550927978,0.0094680190086364,0.3209431292324227,0.2399720396569996,10
482,7.211102550927978,0.0095088705420494,0.3250200971387291,0.2441254477222071,12
484,7.810249675906654,0.0086430087685585,0.3280985982759078,0.1594855814361282,12
486,7.211102550927978,0.0086180828511714,0.3258134725455404,0.2520937163017251,10
488,7.0710678118654755,0.0087797082960605,0.3212641922081537,0.1594565101591002,8
490,7.0710678118654755,0.0093555096536874,0.3206509256068646,0.2561276944043726,6
492,7.810249675906654,0.0092809088528156,0.3189289845510447,0.266261490773206,4
494,7.211102550927978,0.0086598452180624,0.3241625665387235,0.2555343381232088,2
496,7.0710678118654755,0.0082711111754179,0.3238449349792144,0.2534824118209423,0
498,7.0710678118654755,0.0078442441299557,0.3223127624602851,0.2425664131569657,2
500,6.4031242374328485,0.0076583959162235,0.3220518911317207,0.2463920841590079,4
502,6.4031242374328485,0.0076179015450179,0.3247530464969261,0.2533311858249776,6
504,5.656854249492381,0.0078751407563686,0.321582521784933,0.256457089942918,8
506,5.656854249492381,0.0078956773504614,0.320194000123107,0.2614905522297605,10
508,5.830951894845301,0.0080468030646443,0.3189524865387725,0.2694100469750837,12
510,6.4031242374328485,0.0080879684537649,0.3251087273192122,0.2662225282254686,14
512,6.324555320336759,0.0080985305830836,0.3280702782850846,0.2534353625831109,16
514,6.324555320336759,0.007797872647643,0.3322545045560621,0.2509919658616851,18
516,6.324555320336759,0.0076114614494144,0.3323255722560628,0.2478624062663235,20
518,6.4031242374328485,0.0077287615276873,0.3307495602025413,0.2420265095980186,22
520,6.324555320336759,0.0075564356520771,0.3322044360240572,0.2419038887793229,24
522,6.4031242374328485,0.0077592427842319,0.3336347297907799,0.2416616413836749,26
524,6.708203932499369,0.0081780608743429,0.3367951620551915,0.2392176261601988,28
526,6.324555320336759,0.0079117333516478,0.3337942686895282,0.2384116518262707,28
528,6.324555320336759,0.0077659501694142,0.3376023803023865,0.2268488733208116,26
530,5.830951894845301,0.0076424437575042,0.338554259339537,0.2296462689927844,24
532,5.385164807134504,0.0075971400365233,0.3395507392250112,0.2354134609111416,22
534,6.324555320336759,0.0072030890733003,0.3406433133761058,0.2335828624333628,20
536,5.830951894845301,0.0070566344074904,0.3387720852079643,0.1777706243978604,18
538,5.830951894845301,0.0073389708995819,0.3386072210734873,0.1761583864249872,16
540,6.324555320336759,0.0073219425976276,0.3407232098802663,0.1735781310554313,14
542,5.830951894845301,0.0070701944641768,0.3400039374368718,0.2406106654357787,12
544,5.385164807134504,0.0065567069686949,0.3414035446892545,0.2429672913658857,10
546,5.385164807134504,0.0066575231030583,0.3456453614995479,0.2479761188898054,8
548,5.385164807134504,0.0070644952356815,0.3462924541953666,0.2483320815670976,6
550,5.385164807134504,0.0075874752365052,0.3503266675133119,0.2462034581076725,4
552,5.385164807134504,0.0075956713408231,0.3476474328822012,0.2444439728779817,2
554,5.830951894845301,0.0074676619842648,0.352336989877804,0.2105503634729508,0
556,6.324555320336759,0.0073295980691909,0.3580193699756166,0.2113749356784304,2
558,6.324555320336759,0.0073076533153653,0.3595952289333157,0.2069955597595765,4
560,6.708203932499369,0.006978100631386,0.3621045408703354,0.2091387171351566,6
562,6.324555320336759,0.0068243290297687,0.3705334955398685,0.1955651028557689,8
564,6.324555320336759,0.0064328084699809,0.3699017111625413,0.1882008017659988,10
566,6.708203932499369,0.0064852107316255,0.3664261900150836,0.2329229057331675,12
568,6.708203932499369,0.0067769777961075,0.3614744563733926,0.2283669290630131,14
570,7.0710678118654755,0.0072044641710817,0.3643383094666561,0.236866857898147,16
572,7.0710678118654755,0.0068779168650507,0.3659812520555698,0.2452893565408836,18
574,7.810249675906654,0.0068855010904371,0.3618057836264108,0.2426357614734539,20
576,8.48528137423857,0.0067682103253901,0.3641622583739526,0.2372792283533803,22
578,8.48528137423857,0.0072664036415517,0.3686227182407501,0.2340482812095798,24
580,9.899494936611664,0.00727159390226,0.3750827307568993,0.2284791996236845,26
582,9.219544457292889,0.0072680418379604,0.3743230982482167,0.2306936748648678,28
584,9.433981132056603,0.0071652187034487,0.3789967301170318,0.2416815654263596,30
586,9.848857801796104,0.0068857045844197,0.3800791982646654,0.2386901141145541,32
588,9.848857801796104,0.0062738549895584,0.3846828148256635,0.2480399917329861,34
590,9.899494936611664,0.0059003164060413,0.3852623279421893,0.2449931056332099,36
592,9.899494936611664,0.0058470731601119,0.3813557728109553,0.2422747914174175,38
594,9.899494936611664,0.0057933288626372,0.3802197582991857,0.2396465759296309,40
596,9.219544457292889,0.0056617837399244,0.3781696624175067,0.2371150714121719,42
598,9.219544457292889,0.0058630113489925,0.3820068932577748,0.2326530915745177,44
600,9.219544457292889,0.0058033042587339,0.3825856192482845,0.2307019587018386,46
