instance_number,distance_clav_k1,entropy
304,16.97056274847714,0.011482146568596363
306,16.76305461424021,0.011172446422278881
308,16.97056274847714,0.011002167128026485
310,12.041594578792296,0.010500949807465076
312,10.770329614269007,0.01138076651841402
314,11.0,0.011477594263851643
316,11.0,0.011532975360751152
318,16.278820596099706,0.012072181329131126
320,15.556349186104045,0.011379020288586617
322,14.866068747318506,0.010671338997781277
324,15.556349186104045,0.011454062536358833
326,15.556349186104045,0.011940902099013329
328,14.866068747318506,0.012049103155732155
330,14.142135623730951,0.012482242658734322
332,14.142135623730951,0.012237537652254105
334,14.142135623730951,0.012403578497469425
336,13.892443989449804,0.012699490413069725
338,13.601470508735444,0.012884466908872128
340,13.45362404707371,0.012127697467803955
342,13.45362404707371,0.011914852075278759
344,13.45362404707371,0.011465038172900677
346,13.45362404707371,0.01098909042775631
348,13.45362404707371,0.01070030964910984
350,13.038404810405298,0.010616720654070377
352,13.038404810405298,0.010825207456946373
354,12.806248474865697,0.009992401115596294
356,12.806248474865697,0.010105526074767113
358,12.806248474865697,0.009128410369157791
360,12.529964086141668,0.008837548084557056
362,12.727922061357855,0.008195489645004272
364,12.727922061357855,0.008235611021518707
366,12.727922061357855,0.008787782862782478
368,12.727922061357855,0.008907047100365162
370,12.727922061357855,0.008933864533901215
372,12.727922061357855,0.0090253334492445
374,12.727922061357855,0.008600227534770966
376,12.727922061357855,0.008577276021242142
378,12.727922061357855,0.008940530940890312
380,12.727922061357855,0.008630340918898582
382,12.727922061357855,0.00875088945031166
384,12.727922061357855,0.008278015069663525
386,12.727922061357855,0.008102296851575375
388,12.727922061357855,0.008217641152441502
390,12.727922061357855,0.008173834532499313
392,12.041594578792296,0.008218680508434772
394,12.727922061357855,0.00816140417009592
396,12.041594578792296,0.008399869315326214
398,12.206555615733702,0.00823232065886259
400,12.727922061357855,0.008474855683743954
402,12.727922061357855,0.008288789540529251
404,12.727922061357855,0.008270000107586384
406,12.727922061357855,0.008589659817516804
408,12.727922061357855,0.009300772100687027
410,11.0,0.009717520326375961
412,10.0,0.009837082587182522
414,11.0,0.009765722788870335
416,9.0,0.009879897348582745
418,10.0,0.009760317392647266
420,10.0,0.009812099859118462
422,10.0,0.010044706054031849
424,12.727922061357855,0.010008680634200573
426,12.727922061357855,0.009983655996620655
428,12.727922061357855,0.010274379514157772
430,12.727922061357855,0.010180842131376266
432,12.727922061357855,0.009290670044720173
434,13.45362404707371,0.009464851580560207
436,13.45362404707371,0.00947975367307663
438,13.45362404707371,0.009129085578024387
440,13.601470508735444,0.00905166007578373
442,14.142135623730951,0.009043899364769459
444,14.142135623730951,0.010139772668480873
446,13.892443989449804,0.010331263765692711
448,14.212670403551895,0.011572293937206268
450,13.892443989449804,0.011291582137346268
452,13.892443989449804,0.011107958853244781
454,13.416407864998739,0.010138167068362236
456,13.416407864998739,0.009248032234609127
458,13.038404810405298,0.00918103102594614
460,13.416407864998739,0.00930358562618494
462,13.416407864998739,0.009323442354798317
464,13.45362404707371,0.00951704103499651
466,13.892443989449804,0.009447957389056683
468,13.892443989449804,0.009658084250986576
470,13.45362404707371,0.009712290950119495
472,13.416407864998739,0.010234999470412731
474,13.416407864998739,0.010373065248131752
476,13.416407864998739,0.011684578843414783
478,13.45362404707371,0.012010224163532257
480,13.45362404707371,0.01210749614983797
482,13.601470508735444,0.011731378734111786
484,13.416407864998739,0.011440928094089031
486,13.45362404707371,0.011175558902323246
488,13.45362404707371,0.0107973488047719
490,13.416407864998739,0.011012835428118706
492,13.45362404707371,0.011391948908567429
494,13.45362404707371,0.01141438726335764
496,13.45362404707371,0.012059872038662434
498,12.806248474865697,0.01198701374232769
500,13.45362404707371,0.012262778356671333
502,12.806248474865697,0.012718891724944115
504,12.727922061357855,0.013095216825604439
506,12.727922061357855,0.012934792786836624
508,13.038404810405298,0.013080470263957977
510,13.45362404707371,0.012942923232913017
512,13.45362404707371,0.013385720551013947
514,13.416407864998739,0.01256879884749651
516,13.45362404707371,0.012657281011343002
518,13.416407864998739,0.01173469889909029
520,13.416407864998739,0.01133929006755352
522,13.416407864998739,0.01059278566390276
524,13.038404810405298,0.010373828001320362
526,12.727922061357855,0.009731483645737171
528,13.038404810405298,0.009784088470041752
530,13.45362404707371,0.009572330862283707
532,13.341664064126334,0.009999358095228672
534,13.152946437965905,0.01033660676330328
536,13.0,0.010788457468152046
538,12.649110640673518,0.011164448224008083
540,13.341664064126334,0.011569743044674397
542,13.0,0.011965982615947723
544,13.0,0.01236954890191555
546,13.152946437965905,0.012924786657094955
548,13.152946437965905,0.012898699380457401
550,13.0,0.0121820829808712
552,13.0,0.011468878947198391
554,13.0,0.01120671071112156
556,13.0,0.011381926946341991
558,13.0,0.011291581206023693
560,13.341664064126334,0.01127594243735075
562,13.341664064126334,0.011595684103667736
564,13.341664064126334,0.01178304199129343
566,13.152946437965905,0.011522293090820312
568,13.341664064126334,0.01137593388557434
570,13.341664064126334,0.01129889115691185
572,13.416407864998739,0.011558860540390015
574,13.416407864998739,0.011374067515134811
576,13.892443989449804,0.011479484848678112
578,13.892443989449804,0.01139830145984888
580,14.212670403551895,0.01147595327347517
582,14.317821063276353,0.011845716275274754
584,14.422205101855956,0.012005017139017582
586,14.7648230602334,0.011869081296026707
588,14.317821063276353,0.012868881225585938
590,14.422205101855956,0.012362477369606495
592,14.7648230602334,0.0124176861718297
594,14.212670403551895,0.012086007744073868
596,14.142135623730951,0.012150666676461697
598,13.601470508735444,0.012981005012989044
600,13.601470508735444,0.013479521498084068
