instance_number,distance_clav_k1,entropy
180,16.278820596099706,0.00862521305680275
182,16.76305461424021,0.009157370775938034
184,16.492422502470642,0.00964532233774662
186,16.1245154965971,0.009771350771188736
188,16.1245154965971,0.009969141334295273
190,15.524174696260024,0.010330102406442165
192,15.231546211727817,0.010584426112473011
194,14.7648230602334,0.010512602515518665
196,15.652475842498529,0.009091164916753769
198,16.55294535724685,0.009000562131404877
200,16.55294535724685,0.009356037713587284
202,16.1245154965971,0.0096592353656888
204,15.264337522473747,0.009126349352300167
206,14.7648230602334,0.009000718593597412
208,14.142135623730951,0.008380495011806488
210,15.811388300841896,0.009101640433073044
212,16.1245154965971,0.009425419382750988
214,16.55294535724685,0.009663071483373642
216,15.231546211727817,0.010319068096578121
218,15.231546211727817,0.013068442232906818
220,14.7648230602334,0.015210472047328949
222,14.7648230602334,0.014458512887358665
224,14.7648230602334,0.014219652861356735
226,15.231546211727817,0.012561414390802383
228,15.231546211727817,0.012252826243638992
230,15.264337522473747,0.010469411499798298
232,15.652475842498529,0.008037254214286804
234,15.264337522473747,0.007282980717718601
236,15.0,0.006965308915823698
238,15.231546211727817,0.006929433438926935
240,15.0,0.006719215307384729
242,14.7648230602334,0.006776650436222553
244,14.7648230602334,0.006838847417384386
246,13.892443989449804,0.006779300514608622
248,13.45362404707371,0.006668437737971544
250,12.041594578792296,0.00683594448491931
252,12.041594578792296,0.006702755112200975
254,12.727922061357855,0.006779366172850132
256,12.806248474865697,0.006735483184456825
258,12.041594578792296,0.006673289462924004
260,11.313708498984761,0.006684752646833658
262,11.313708498984761,0.006711648311465979
264,11.661903789690601,0.006759995594620705
266,12.041594578792296,0.0069282944314181805
268,11.40175425099138,0.00709729315713048
270,12.041594578792296,0.007464762777090073
272,12.727922061357855,0.008318920619785786
274,12.727922061357855,0.008337258361279964
276,12.727922061357855,0.00871356762945652
278,12.727922061357855,0.009209636598825455
280,12.727922061357855,0.009561342187225819
282,12.041594578792296,0.008882155641913414
284,12.041594578792296,0.008653131313621998
286,12.727922061357855,0.009188846684992313
288,12.041594578792296,0.00927578005939722
290,11.313708498984761,0.00921319518238306
292,10.816653826391969,0.010117712430655956
294,10.295630140987,0.011063010431826115
296,9.848857801796104,0.011040641926229
298,9.486832980505138,0.011056154035031796
300,9.486832980505138,0.011161253787577152
302,9.219544457292887,0.011086790822446346
304,8.94427190999916,0.011165838688611984
306,8.94427190999916,0.011038340628147125
308,8.94427190999916,0.01162843219935894
310,9.433981132056603,0.010984420776367188
312,9.219544457292887,0.010788517072796822
314,9.219544457292887,0.010804432444274426
316,9.848857801796104,0.010901005007326603
318,9.848857801796104,0.01136920228600502
320,9.899494936611665,0.01158174965530634
322,9.899494936611665,0.011549970135092735
324,9.848857801796104,0.010721907950937748
326,9.848857801796104,0.010374261066317558
328,10.63014581273465,0.010158057324588299
330,9.899494936611665,0.009851764887571335
332,10.63014581273465,0.009051596745848656
334,10.816653826391969,0.00858295802026987
336,11.661903789690601,0.00885842926800251
338,12.041594578792296,0.009142366237938404
340,12.083045973594572,0.00940768327564001
342,11.661903789690601,0.009176583029329777
344,11.661903789690601,0.00831747055053711
346,11.661903789690601,0.007718686945736408
348,11.180339887498949,0.0079532191157341
350,11.661903789690601,0.00813152827322483
352,11.180339887498949,0.008470662869513035
354,11.180339887498949,0.008772153407335281
356,11.180339887498949,0.00824081338942051
358,10.63014581273465,0.007969572208821774
360,11.40175425099138,0.007944495417177677
362,11.40175425099138,0.007826545275747776
364,10.816653826391969,0.00778728723526001
366,10.816653826391969,0.007835916243493557
368,10.295630140987,0.00793653354048729
370,10.816653826391969,0.007882319390773773
372,10.816653826391969,0.011919735930860043
374,11.313708498984761,0.013863525353372097
376,12.041594578792296,0.013467047363519669
378,12.041594578792296,0.011375007219612598
380,10.63014581273465,0.009098317474126816
382,11.661903789690601,0.008782465942203999
384,11.180339887498949,0.008787049911916256
386,11.180339887498949,0.00863721128553152
388,11.180339887498949,0.008411825634539127
390,11.661903789690601,0.008093179203569889
392,12.083045973594572,0.008133473806083202
394,12.041594578792296,0.008121921680867672
396,12.206555615733702,0.008023036643862724
398,12.083045973594572,0.008464877493679523
400,12.083045973594572,0.008444059640169144
402,12.083045973594572,0.009169237688183784
404,12.083045973594572,0.008818680420517921
406,11.704699910719626,0.008714748546481133
408,13.92838827718412,0.008843233808875084
410,14.317821063276353,0.009080391377210617
412,15.132745950421556,0.009256521239876747
414,16.278820596099706,0.01002964936196804
416,16.492422502470642,0.011358155868947506
418,15.652475842498529,0.010143040679395199
420,15.231546211727817,0.009809968061745167
422,15.231546211727817,0.00936997402459383
424,15.231546211727817,0.008844350464642048
426,15.264337522473747,0.008679697290062904
428,15.652475842498529,0.008059174753725529
430,15.231546211727817,0.007523931097239256
432,15.231546211727817,0.007738583255559206
434,15.231546211727817,0.0082742003723979
436,15.231546211727817,0.007878332398831844
